Soil_Type,Soil_pH,Moisture_Level,Season,Location_Region,Previous_Crop,Recommended_Crop
Sandy,6.8,Low,Zaid,Maharashtra,Pulses,Cotton
Red,7.31,Low,Summer,Maharashtra,Cotton,Pulses
Red,8.23,Low,Zaid,Gujarat,Pulses,Groundnut
Sandy,5.36,High,Winter,Tamil Nadu,Pulses,Wheat
Sandy,7.03,High,Zaid,Gujarat,Groundnut,Cumin
Loamy,7.72,Medium,Winter,Haryana,Maize,Cotton
Loamy,7.98,Low,Winter,Maharashtra,None,Pulses
Red,8.22,Medium,Rabi,Uttar Pradesh,Sugarcane,Groundnut
Sandy,5.66,Low,Kharif,Maharashtra,None,Groundnut
Black,6.11,Medium,Rabi,Karnataka,Groundnut,Sugarcane
Black,6.81,Medium,Winter,Tamil Nadu,Rice,Banana
Loamy,4.57,Low,Zaid,Maharashtra,None,Rice
Alluvial,5.42,Medium,Zaid,Uttar Pradesh,Pulses,Pulses
Sandy,5.46,Low,Summer,Bihar,Sugarcane,Banana
Loamy,8.43,Low,Summer,Haryana,Rice,Cotton
Loamy,5.93,Low,Rabi,Maharashtra,Maize,Sugarcane
Red,5.11,Low,Kharif,Maharashtra,None,Cumin
Laterite,8.24,Low,Kharif,Tamil Nadu,Maize,Pulses
Red,7.57,Medium,Zaid,Kerala,Rice,Groundnut
Laterite,6.5,High,Rabi,Kerala,Maize,Wheat
Loamy,5.96,High,Zaid,Haryana,Pulses,Soybean
Black,4.58,Medium,Kharif,Uttar Pradesh,Sugarcane,Wheat
Loamy,4.96,Medium,Rabi,Karnataka,Groundnut,Cumin
Laterite,8.16,Medium,Winter,Bihar,Wheat,Soybean
Black,7.13,High,Zaid,Karnataka,Groundnut,Cotton
Sandy,5.95,High,Summer,Kerala,Rice,Soybean
Sandy,6.14,Medium,Winter,Uttar Pradesh,Cotton,Cotton
Clay,5.36,Medium,Winter,Punjab,Pulses,Sugarcane
Red,5.83,Low,Summer,Bihar,Cotton,Rice
Black,4.59,Medium,Rabi,Gujarat,None,Cotton
Black,5.42,Low,Summer,Bihar,None,Cotton
Black,5.23,High,Rabi,Kerala,Wheat,Rice
Laterite,6.16,High,Winter,Punjab,None,Cumin
Laterite,8.29,Low,Summer,Bihar,Sugarcane,Sugarcane
Laterite,7.03,Low,Kharif,Kerala,None,Banana
Black,5.12,High,Zaid,Haryana,Groundnut,Soybean
Clay,7.1,Medium,Summer,Haryana,Wheat,Banana
Sandy,5.08,High,Rabi,Tamil Nadu,Pulses,Pulses
Loamy,7.61,High,Zaid,Kerala,Pulses,Cumin
Black,5.43,High,Summer,Uttar Pradesh,Pulses,Pulses
Sandy,4.88,Low,Rabi,Telangana,Sugarcane,Cumin
Alluvial,7.18,High,Summer,Tamil Nadu,Maize,Maize
Loamy,6.7,Low,Summer,Kerala,Pulses,Rice
Red,5.23,Low,Kharif,Tamil Nadu,Cotton,Groundnut
Loamy,6.46,High,Summer,Kerala,Wheat,Banana
Black,4.57,Low,Kharif,Maharashtra,Sugarcane,Maize
Laterite,4.96,Low,Winter,Karnataka,None,Wheat
Loamy,6.96,Medium,Kharif,Karnataka,Rice,Rice
Loamy,7.67,High,Summer,Telangana,Pulses,Wheat
Sandy,5.97,Low,Summer,Tamil Nadu,Groundnut,Soybean
Alluvial,7.38,High,Summer,Uttar Pradesh,Groundnut,Cotton
Alluvial,7.63,Low,Kharif,Uttar Pradesh,Sugarcane,Cumin
Laterite,5.48,Low,Zaid,Haryana,None,Cotton
Red,7.25,Medium,Zaid,Tamil Nadu,Pulses,Groundnut
Red,6.9,High,Rabi,Tamil Nadu,None,Cotton
Black,8.2,Low,Kharif,Punjab,None,Soybean
Clay,5.83,Low,Rabi,Bihar,Groundnut,Sugarcane
Red,7.67,Medium,Summer,Gujarat,Groundnut,Wheat
Clay,5.48,High,Zaid,Uttar Pradesh,Wheat,Banana
Laterite,5.72,Low,Zaid,Bihar,Rice,Groundnut
Laterite,5.93,High,Zaid,Maharashtra,Groundnut,Soybean
Alluvial,6.03,Medium,Kharif,Telangana,Maize,Wheat
Loamy,7.1,Medium,Zaid,Karnataka,Groundnut,Banana
Clay,5.01,Medium,Winter,Uttar Pradesh,Rice,Cotton
Loamy,8.45,Low,Winter,Gujarat,None,Wheat
Red,5.21,Medium,Zaid,Tamil Nadu,Pulses,Groundnut
Red,7.88,High,Rabi,Kerala,Sugarcane,Soybean
Laterite,5.94,High,Kharif,Telangana,Sugarcane,Wheat
Red,8.3,Medium,Summer,Bihar,None,Cumin
Loamy,5.3,Medium,Rabi,Telangana,Pulses,Sugarcane
Loamy,4.53,High,Winter,Bihar,None,Sugarcane
Black,7.23,Low,Kharif,Maharashtra,Wheat,Maize
Laterite,6.72,Low,Winter,Maharashtra,Rice,Rice
Alluvial,5.53,Low,Kharif,Uttar Pradesh,Cotton,Groundnut
Sandy,8.31,High,Zaid,Tamil Nadu,None,Sugarcane
Loamy,6.51,Medium,Winter,Haryana,None,Pulses
Black,8.0,High,Zaid,Punjab,Wheat,Groundnut
Alluvial,5.35,High,Summer,Punjab,Rice,Pulses
Loamy,8.47,Low,Kharif,Karnataka,Cotton,Maize
Alluvial,4.72,Low,Rabi,Punjab,Wheat,Pulses
Black,4.98,Medium,Winter,Maharashtra,Rice,Pulses
Laterite,6.76,Low,Kharif,Uttar Pradesh,Groundnut,Rice
Sandy,6.12,High,Rabi,Telangana,Sugarcane,Sugarcane
Red,6.87,Low,Summer,Telangana,Pulses,Cumin
Loamy,5.34,Low,Summer,Punjab,None,Rice
Clay,4.73,Medium,Kharif,Punjab,Sugarcane,Banana
Loamy,6.4,Medium,Winter,Tamil Nadu,Wheat,Rice
Loamy,7.86,Medium,Zaid,Maharashtra,Rice,Groundnut
Alluvial,6.21,Medium,Kharif,Telangana,Rice,Cumin
Loamy,7.78,Medium,Zaid,Tamil Nadu,Pulses,Pulses
Red,7.71,Medium,Kharif,Maharashtra,None,Groundnut
Laterite,6.29,Low,Kharif,Bihar,Wheat,Rice
Loamy,4.51,Low,Kharif,Tamil Nadu,Wheat,Banana
Laterite,7.45,High,Summer,Bihar,Sugarcane,Cotton
Black,7.86,Medium,Winter,Bihar,Maize,Banana
Loamy,4.9,Medium,Rabi,Tamil Nadu,None,Cumin
Red,8.08,Medium,Winter,Gujarat,Pulses,Cotton
Laterite,6.37,High,Rabi,Tamil Nadu,Cotton,Cotton
Alluvial,6.7,Medium,Winter,Gujarat,None,Banana
Red,6.02,Low,Winter,Maharashtra,Wheat,Wheat
Red,7.37,Medium,Kharif,Kerala,Pulses,Banana
Sandy,8.41,Medium,Zaid,Punjab,None,Groundnut
Alluvial,7.28,High,Rabi,Gujarat,None,Wheat
Red,6.71,Low,Zaid,Haryana,Wheat,Cotton
Laterite,7.68,Medium,Winter,Karnataka,None,Banana
Sandy,5.34,Medium,Zaid,Karnataka,Pulses,Cotton
Sandy,5.48,High,Rabi,Kerala,Wheat,Banana
Loamy,6.79,Medium,Kharif,Maharashtra,Maize,Pulses
Red,5.34,Low,Rabi,Bihar,Groundnut,Pulses
Black,6.93,Low,Zaid,Maharashtra,Groundnut,Groundnut
Sandy,6.65,Low,Winter,Gujarat,Maize,Soybean
Clay,7.26,Low,Zaid,Bihar,Sugarcane,Banana
Laterite,8.11,Medium,Winter,Uttar Pradesh,Groundnut,Cumin
Laterite,6.74,Low,Kharif,Karnataka,None,Groundnut
Black,7.71,Low,Zaid,Maharashtra,Wheat,Rice
Clay,5.67,High,Winter,Bihar,None,Cumin
Black,6.04,High,Zaid,Tamil Nadu,Wheat,Cumin
Black,4.91,High,Zaid,Punjab,Groundnut,Soybean
Black,7.88,Medium,Rabi,Karnataka,Sugarcane,Banana
Loamy,8.29,Low,Summer,Maharashtra,None,Wheat
Red,7.03,Medium,Winter,Haryana,Cotton,Sugarcane
Black,7.47,High,Kharif,Karnataka,None,Groundnut
Clay,5.29,High,Winter,Gujarat,Groundnut,Wheat
Black,6.06,Low,Rabi,Kerala,Wheat,Groundnut
Alluvial,8.11,High,Kharif,Punjab,Groundnut,Cumin
Loamy,8.2,Low,Zaid,Telangana,Wheat,Cotton
Loamy,6.61,Medium,Winter,Kerala,Rice,Groundnut
Black,5.63,Low,Zaid,Bihar,Rice,Cumin
Clay,5.51,Medium,Kharif,Telangana,Sugarcane,Cumin
Sandy,6.84,Medium,Zaid,Karnataka,Rice,Pulses
Sandy,7.18,Medium,Summer,Gujarat,Maize,Groundnut
Loamy,4.84,High,Kharif,Tamil Nadu,Maize,Rice
Red,8.38,High,Summer,Haryana,Cotton,Groundnut
Clay,6.03,Low,Summer,Uttar Pradesh,Maize,Banana
Black,6.09,Medium,Summer,Kerala,Groundnut,Soybean
Sandy,7.51,Medium,Summer,Bihar,Maize,Rice
Loamy,7.53,Low,Winter,Punjab,Wheat,Cumin
Loamy,7.57,Low,Winter,Karnataka,Rice,Banana
Clay,7.73,Low,Zaid,Bihar,None,Wheat
Loamy,7.5,Medium,Rabi,Gujarat,Maize,Maize
Black,7.92,High,Kharif,Karnataka,Sugarcane,Cumin
Black,5.28,High,Kharif,Punjab,Maize,Soybean
Black,5.92,Medium,Zaid,Kerala,None,Maize
Red,4.98,Medium,Kharif,Punjab,Wheat,Cotton
Sandy,6.92,High,Rabi,Karnataka,Cotton,Maize
Black,6.42,High,Summer,Kerala,Groundnut,Pulses
Red,4.92,Low,Summer,Uttar Pradesh,Sugarcane,Cumin
Black,6.64,High,Summer,Haryana,Wheat,Soybean
Clay,4.89,Medium,Winter,Haryana,None,Sugarcane
Alluvial,4.58,Medium,Rabi,Gujarat,Wheat,Cumin
Black,7.75,Medium,Winter,Kerala,Rice,Soybean
Red,5.85,Medium,Kharif,Maharashtra,Maize,Groundnut
Clay,6.91,Low,Summer,Haryana,Groundnut,Soybean
Alluvial,5.44,High,Summer,Haryana,Wheat,Wheat
Alluvial,7.52,Low,Zaid,Kerala,Groundnut,Banana
Laterite,6.12,Medium,Rabi,Punjab,Maize,Soybean
Laterite,4.68,High,Winter,Kerala,None,Groundnut
Black,5.14,Medium,Rabi,Maharashtra,Sugarcane,Banana
Alluvial,8.47,Medium,Rabi,Haryana,Maize,Maize
Loamy,5.51,High,Rabi,Punjab,Sugarcane,Wheat
Loamy,7.62,Medium,Summer,Telangana,Wheat,Maize
Clay,7.87,High,Kharif,Kerala,Pulses,Rice
Alluvial,7.89,Medium,Winter,Gujarat,Pulses,Sugarcane
Alluvial,8.02,Low,Summer,Maharashtra,Maize,Wheat
Black,4.99,Low,Kharif,Telangana,Groundnut,Soybean
Black,8.07,Medium,Kharif,Gujarat,Rice,Wheat
Black,6.15,Low,Summer,Kerala,Rice,Sugarcane
Laterite,5.05,High,Kharif,Kerala,Pulses,Rice
Clay,6.11,Medium,Rabi,Punjab,Wheat,Sugarcane
Red,4.87,Low,Rabi,Tamil Nadu,Pulses,Rice
Red,8.26,High,Kharif,Kerala,Pulses,Groundnut
Black,8.28,Medium,Winter,Tamil Nadu,Rice,Groundnut
Sandy,7.17,Low,Rabi,Tamil Nadu,Wheat,Pulses
Red,6.67,High,Zaid,Karnataka,Maize,Soybean
Laterite,5.63,Low,Rabi,Gujarat,None,Wheat
Sandy,5.47,Low,Winter,Gujarat,Maize,Groundnut
Laterite,6.14,Medium,Rabi,Gujarat,Wheat,Pulses
Black,8.14,High,Zaid,Bihar,Sugarcane,Soybean
Sandy,7.81,Medium,Zaid,Haryana,Pulses,Maize
Alluvial,5.24,Medium,Zaid,Karnataka,Cotton,Cotton
Red,5.2,Medium,Summer,Maharashtra,Pulses,Soybean
Red,5.14,Medium,Summer,Karnataka,Groundnut,Pulses
Black,4.63,Low,Zaid,Haryana,None,Wheat
Laterite,7.59,High,Zaid,Bihar,Groundnut,Banana
Laterite,7.21,High,Kharif,Bihar,Rice,Wheat
Clay,7.48,High,Rabi,Tamil Nadu,Cotton,Cumin
Clay,4.69,High,Winter,Uttar Pradesh,Pulses,Maize
Loamy,6.77,Low,Winter,Telangana,Sugarcane,Cumin
Alluvial,7.63,Low,Winter,Gujarat,Groundnut,Rice
Black,8.1,High,Summer,Karnataka,None,Wheat
Loamy,5.31,Low,Zaid,Telangana,Cotton,Sugarcane
Loamy,7.7,Medium,Zaid,Tamil Nadu,None,Soybean
Sandy,7.02,Low,Rabi,Gujarat,Maize,Wheat
Red,5.91,High,Kharif,Kerala,Pulses,Groundnut
Black,4.69,Low,Kharif,Tamil Nadu,Cotton,Sugarcane
Alluvial,6.28,Low,Zaid,Haryana,Maize,Cumin
Black,7.72,Low,Winter,Maharashtra,Pulses,Rice
Black,6.9,Low,Summer,Gujarat,Rice,Maize
Laterite,5.61,Low,Kharif,Gujarat,Rice,Cumin
Black,7.91,Medium,Rabi,Karnataka,Cotton,Soybean
Black,6.81,Medium,Summer,Tamil Nadu,Wheat,Groundnut
Laterite,8.34,Low,Winter,Tamil Nadu,Sugarcane,Rice
Loamy,5.43,High,Rabi,Uttar Pradesh,Groundnut,Cotton
Loamy,7.68,High,Summer,Tamil Nadu,Wheat,Cotton
Sandy,4.73,Medium,Summer,Haryana,Cotton,Pulses
Black,5.08,Low,Summer,Kerala,Rice,Sugarcane
Red,4.86,Low,Winter,Punjab,Pulses,Cumin
Clay,8.37,Medium,Rabi,Gujarat,Sugarcane,Banana
Red,6.61,Medium,Winter,Kerala,Groundnut,Sugarcane
Red,7.33,Low,Summer,Tamil Nadu,Rice,Rice
Black,4.61,High,Summer,Kerala,Maize,Wheat
Loamy,5.1,High,Zaid,Gujarat,Sugarcane,Cumin
Alluvial,7.98,Medium,Kharif,Punjab,Wheat,Cotton
Loamy,6.44,Medium,Kharif,Tamil Nadu,Maize,Banana
Red,5.53,Low,Summer,Bihar,Groundnut,Banana
Black,4.61,High,Kharif,Punjab,Groundnut,Soybean
Alluvial,5.11,Low,Summer,Gujarat,Rice,Banana
Red,7.0,Medium,Rabi,Bihar,Cotton,Banana
Alluvial,5.07,Low,Summer,Haryana,Maize,Sugarcane
Laterite,5.27,Medium,Summer,Karnataka,Rice,Cumin
Red,7.33,High,Winter,Telangana,Rice,Sugarcane
Red,8.15,High,Zaid,Uttar Pradesh,Rice,Cumin
Clay,6.78,Medium,Zaid,Punjab,Groundnut,Cotton
Red,4.83,Medium,Summer,Karnataka,Sugarcane,Maize
Sandy,5.06,High,Kharif,Haryana,None,Maize
Black,6.17,Low,Summer,Karnataka,Pulses,Banana
Red,6.77,Low,Summer,Kerala,Sugarcane,Sugarcane
Loamy,7.17,High,Kharif,Karnataka,Groundnut,Cotton
Clay,7.13,Medium,Summer,Punjab,Maize,Groundnut
Loamy,8.17,High,Kharif,Bihar,Sugarcane,Pulses
Black,5.63,High,Winter,Bihar,Cotton,Rice
Red,7.12,Medium,Summer,Kerala,Groundnut,Groundnut
Alluvial,6.0,Low,Kharif,Tamil Nadu,Wheat,Sugarcane
Sandy,8.15,Low,Kharif,Punjab,None,Pulses
Alluvial,7.18,Low,Winter,Tamil Nadu,Groundnut,Maize
Clay,8.16,Medium,Summer,Uttar Pradesh,Wheat,Banana
Laterite,8.04,High,Winter,Karnataka,Wheat,Sugarcane
Black,7.54,Medium,Kharif,Kerala,Pulses,Pulses
Red,5.07,High,Summer,Gujarat,None,Cumin
Laterite,7.12,High,Winter,Maharashtra,Wheat,Cotton
Laterite,6.44,Medium,Kharif,Uttar Pradesh,Maize,Pulses
Sandy,6.58,High,Rabi,Karnataka,Maize,Banana
Black,7.4,Medium,Zaid,Kerala,Pulses,Rice
Clay,7.59,High,Summer,Uttar Pradesh,Pulses,Banana
Alluvial,7.66,Medium,Summer,Telangana,Groundnut,Cumin
Loamy,5.98,Low,Winter,Bihar,Wheat,Sugarcane
Loamy,6.12,Low,Rabi,Telangana,Sugarcane,Sugarcane
Black,7.19,Medium,Kharif,Gujarat,Wheat,Rice
Black,7.23,Low,Summer,Haryana,None,Sugarcane
Black,5.02,Low,Summer,Gujarat,Sugarcane,Soybean
Loamy,7.48,High,Winter,Punjab,Wheat,Groundnut
Alluvial,7.52,Low,Zaid,Haryana,Sugarcane,Rice
Alluvial,8.25,High,Kharif,Gujarat,Rice,Cotton
Alluvial,6.51,Low,Rabi,Uttar Pradesh,Maize,Cotton
Loamy,7.28,Low,Zaid,Bihar,Sugarcane,Sugarcane
Laterite,7.58,Low,Rabi,Uttar Pradesh,None,Soybean
Sandy,5.79,Medium,Winter,Uttar Pradesh,Sugarcane,Cumin
Black,5.37,High,Winter,Punjab,Sugarcane,Soybean
Black,7.07,Low,Kharif,Punjab,Pulses,Soybean
Laterite,7.52,Medium,Winter,Tamil Nadu,Sugarcane,Maize
Alluvial,5.79,Medium,Winter,Maharashtra,Groundnut,Groundnut
Black,8.12,Low,Kharif,Bihar,Rice,Groundnut
Alluvial,8.09,Low,Winter,Tamil Nadu,Maize,Wheat
Sandy,7.76,Low,Kharif,Uttar Pradesh,Maize,Maize
Sandy,7.16,Medium,Zaid,Telangana,Wheat,Wheat
Black,4.55,High,Winter,Karnataka,Maize,Groundnut
Red,5.58,High,Kharif,Uttar Pradesh,Groundnut,Cotton
Black,6.04,High,Kharif,Haryana,Cotton,Groundnut
Alluvial,6.95,Medium,Rabi,Tamil Nadu,Rice,Maize
Sandy,5.18,Medium,Kharif,Tamil Nadu,Groundnut,Sugarcane
Alluvial,6.09,Medium,Summer,Kerala,Maize,Groundnut
Alluvial,6.26,Medium,Zaid,Gujarat,Wheat,Banana
Black,5.89,Low,Winter,Gujarat,None,Pulses
Loamy,4.71,Medium,Summer,Haryana,Maize,Groundnut
Alluvial,8.06,Low,Winter,Haryana,Maize,Soybean
Alluvial,6.72,Medium,Rabi,Telangana,Wheat,Soybean
Laterite,6.32,High,Winter,Telangana,Wheat,Pulses
Clay,5.22,Low,Winter,Kerala,None,Groundnut
Sandy,6.07,High,Summer,Punjab,Groundnut,Cumin
Loamy,7.83,Low,Zaid,Telangana,None,Soybean
Laterite,6.17,Medium,Summer,Kerala,Sugarcane,Banana
Loamy,5.96,High,Kharif,Telangana,Pulses,Cumin
Red,4.99,Medium,Zaid,Punjab,Pulses,Groundnut
Red,6.14,Medium,Winter,Punjab,Maize,Maize
Clay,8.4,Medium,Zaid,Punjab,Groundnut,Pulses
Loamy,8.2,Medium,Kharif,Uttar Pradesh,Pulses,Cotton
Laterite,5.55,Low,Rabi,Haryana,Cotton,Cumin
Alluvial,4.73,Medium,Kharif,Uttar Pradesh,Wheat,Cumin
Laterite,6.89,High,Summer,Maharashtra,Cotton,Maize
Laterite,6.25,Low,Winter,Maharashtra,Cotton,Wheat
Black,7.73,High,Winter,Haryana,Sugarcane,Cumin
Clay,7.47,Low,Rabi,Maharashtra,Wheat,Sugarcane
Loamy,6.62,High,Winter,Kerala,Pulses,Pulses
Clay,4.65,High,Kharif,Tamil Nadu,None,Soybean
Alluvial,4.6,Low,Kharif,Tamil Nadu,Rice,Maize
Laterite,7.85,Medium,Summer,Telangana,Groundnut,Rice
Sandy,4.53,Medium,Rabi,Maharashtra,Groundnut,Sugarcane
Sandy,6.91,High,Kharif,Karnataka,Rice,Cumin
Sandy,5.35,High,Winter,Haryana,Cotton,Maize
Red,4.91,High,Kharif,Haryana,Pulses,Soybean
Black,6.58,High,Summer,Bihar,Rice,Cumin
Laterite,5.82,Medium,Rabi,Gujarat,None,Maize
Alluvial,8.21,Low,Winter,Tamil Nadu,Maize,Maize
Loamy,6.4,Medium,Winter,Maharashtra,Wheat,Banana
Red,7.71,High,Zaid,Gujarat,Wheat,Pulses
Loamy,5.64,Medium,Rabi,Maharashtra,Wheat,Cotton
Clay,6.78,High,Rabi,Maharashtra,Sugarcane,Pulses
Sandy,6.35,Medium,Rabi,Haryana,Cotton,Maize
Laterite,6.99,High,Rabi,Uttar Pradesh,None,Cotton
Black,6.12,Medium,Kharif,Haryana,Pulses,Cumin
Loamy,5.53,Medium,Kharif,Haryana,Pulses,Maize
Alluvial,7.79,High,Winter,Tamil Nadu,Rice,Pulses
Black,6.79,Medium,Winter,Karnataka,Maize,Rice
Black,6.99,Medium,Kharif,Punjab,Sugarcane,Maize
Loamy,6.73,High,Winter,Punjab,None,Banana
Alluvial,6.72,Low,Rabi,Kerala,Sugarcane,Groundnut
Clay,7.19,High,Kharif,Kerala,Wheat,Cumin
Loamy,7.91,High,Zaid,Uttar Pradesh,Rice,Cotton
Red,6.04,Medium,Winter,Punjab,Wheat,Wheat
Clay,6.61,Medium,Zaid,Telangana,Cotton,Cotton
Alluvial,6.99,Medium,Zaid,Punjab,None,Sugarcane
Laterite,7.16,Low,Rabi,Punjab,Maize,Maize
Black,8.28,High,Kharif,Haryana,Cotton,Soybean
Red,7.09,High,Rabi,Uttar Pradesh,Maize,Soybean
Sandy,6.99,Medium,Kharif,Karnataka,Maize,Cotton
Clay,4.71,Medium,Rabi,Gujarat,Wheat,Banana
Sandy,7.2,Low,Zaid,Telangana,Wheat,Cumin
Alluvial,7.42,High,Zaid,Karnataka,None,Groundnut
Red,8.2,Medium,Zaid,Telangana,Groundnut,Banana
Loamy,5.16,High,Zaid,Maharashtra,Maize,Soybean
Black,4.78,High,Summer,Uttar Pradesh,Groundnut,Cumin
Alluvial,8.31,High,Kharif,Punjab,None,Cotton
Loamy,5.37,High,Summer,Telangana,Wheat,Cumin
Black,6.36,High,Rabi,Uttar Pradesh,Rice,Banana
Black,7.16,High,Summer,Bihar,None,Groundnut
Sandy,5.39,Low,Summer,Gujarat,Groundnut,Cotton
Red,5.18,Low,Summer,Telangana,Wheat,Cumin
Sandy,6.37,Low,Rabi,Karnataka,Rice,Groundnut
Red,6.47,Medium,Summer,Tamil Nadu,Groundnut,Banana
Alluvial,4.62,Low,Zaid,Maharashtra,Rice,Groundnut
Loamy,6.85,Medium,Winter,Haryana,Groundnut,Cotton
Red,5.92,High,Summer,Gujarat,None,Groundnut
Clay,6.86,High,Zaid,Uttar Pradesh,Rice,Groundnut
Clay,6.98,Low,Zaid,Telangana,Pulses,Cotton
Clay,8.18,High,Zaid,Haryana,Sugarcane,Groundnut
Clay,6.42,Low,Winter,Haryana,None,Soybean
Loamy,4.91,High,Winter,Uttar Pradesh,None,Cumin
Black,5.55,Low,Winter,Maharashtra,Wheat,Cumin
Red,7.31,Low,Kharif,Bihar,Maize,Groundnut
Black,7.94,High,Kharif,Haryana,Wheat,Wheat
Loamy,5.26,Medium,Summer,Tamil Nadu,Maize,Rice
Black,4.61,High,Winter,Uttar Pradesh,Cotton,Soybean
Sandy,5.62,Low,Rabi,Uttar Pradesh,Maize,Groundnut
Black,5.1,Low,Zaid,Gujarat,Groundnut,Wheat
Alluvial,4.8,High,Winter,Bihar,Sugarcane,Sugarcane
Loamy,4.85,High,Summer,Haryana,Wheat,Rice
Black,7.12,Low,Zaid,Gujarat,Cotton,Cotton
Loamy,6.85,Low,Summer,Telangana,Maize,Cumin
Red,7.42,High,Winter,Gujarat,Groundnut,Cotton
Sandy,7.65,Medium,Winter,Haryana,Sugarcane,Cotton
Alluvial,5.74,Medium,Rabi,Tamil Nadu,Sugarcane,Sugarcane
Alluvial,7.38,Low,Kharif,Punjab,Groundnut,Wheat
Red,6.1,Medium,Winter,Karnataka,None,Pulses
Loamy,5.81,Medium,Winter,Bihar,Rice,Pulses
Loamy,7.27,Low,Kharif,Uttar Pradesh,Pulses,Cumin
Laterite,5.41,High,Rabi,Uttar Pradesh,None,Cumin
Laterite,7.67,Medium,Kharif,Telangana,Maize,Groundnut
Black,5.07,Low,Rabi,Karnataka,Sugarcane,Soybean
Sandy,7.67,High,Rabi,Maharashtra,Pulses,Maize
Loamy,6.16,Medium,Winter,Punjab,Rice,Sugarcane
Laterite,5.11,Medium,Summer,Karnataka,None,Pulses
Loamy,6.16,Low,Zaid,Karnataka,None,Wheat
Laterite,4.9,Medium,Winter,Uttar Pradesh,Pulses,Pulses
Loamy,7.31,Medium,Summer,Bihar,Pulses,Wheat
Sandy,6.65,Low,Rabi,Punjab,Pulses,Groundnut
Alluvial,6.09,High,Winter,Kerala,Pulses,Soybean
Black,8.39,Low,Summer,Haryana,Wheat,Sugarcane
Laterite,5.11,Low,Summer,Karnataka,Pulses,Cumin
Sandy,8.01,Medium,Zaid,Punjab,Sugarcane,Wheat
Loamy,6.97,High,Summer,Gujarat,Maize,Soybean
Black,5.06,Medium,Rabi,Haryana,None,Cumin
Laterite,7.96,Medium,Rabi,Gujarat,Rice,Pulses
Laterite,7.07,Low,Kharif,Gujarat,None,Rice
Black,5.25,Low,Kharif,Haryana,Sugarcane,Cotton
Clay,6.69,High,Summer,Telangana,Rice,Rice
Sandy,6.91,High,Zaid,Punjab,Maize,Wheat
Black,8.26,High,Rabi,Telangana,Groundnut,Cotton
Alluvial,8.42,Low,Kharif,Karnataka,Maize,Banana
Black,7.45,High,Kharif,Uttar Pradesh,Wheat,Sugarcane
Alluvial,7.08,Medium,Summer,Bihar,Sugarcane,Banana
Alluvial,7.07,Medium,Summer,Bihar,None,Banana
Sandy,5.24,High,Summer,Maharashtra,Cotton,Soybean
Loamy,8.4,Medium,Kharif,Karnataka,Rice,Groundnut
Sandy,8.5,Medium,Zaid,Kerala,Pulses,Rice
Clay,4.52,Low,Winter,Gujarat,None,Rice
Loamy,5.66,Low,Winter,Telangana,Cotton,Cumin
Red,5.66,Low,Summer,Bihar,Maize,Pulses
Clay,7.78,High,Summer,Tamil Nadu,Cotton,Rice
Red,7.23,Medium,Kharif,Uttar Pradesh,Pulses,Wheat
Laterite,5.43,High,Kharif,Gujarat,Sugarcane,Maize
Alluvial,5.18,Medium,Zaid,Maharashtra,Cotton,Sugarcane
Laterite,4.65,High,Kharif,Tamil Nadu,Groundnut,Sugarcane
Alluvial,6.59,High,Kharif,Telangana,Pulses,Cumin
Laterite,5.28,Medium,Zaid,Telangana,Maize,Sugarcane
Clay,7.19,High,Rabi,Karnataka,Cotton,Banana
Laterite,5.26,Low,Zaid,Maharashtra,Maize,Maize
Red,6.9,Low,Summer,Tamil Nadu,Rice,Wheat
Loamy,8.05,Low,Kharif,Maharashtra,Groundnut,Pulses
Red,6.85,High,Rabi,Bihar,Rice,Soybean
Loamy,5.16,High,Winter,Tamil Nadu,Cotton,Soybean
Clay,6.45,High,Rabi,Punjab,Groundnut,Rice
Laterite,7.28,Medium,Summer,Telangana,None,Cotton
Laterite,5.06,Medium,Rabi,Telangana,Rice,Banana
Black,5.51,Low,Summer,Kerala,None,Pulses
Loamy,7.47,Low,Rabi,Bihar,Cotton,Pulses
Black,7.39,Medium,Zaid,Maharashtra,Rice,Cotton
Laterite,7.77,Low,Rabi,Tamil Nadu,Rice,Cumin
Red,8.26,Medium,Zaid,Kerala,Wheat,Cotton
Sandy,5.23,Low,Kharif,Maharashtra,Rice,Cumin
Clay,8.05,Medium,Rabi,Kerala,None,Pulses
Loamy,6.03,Low,Winter,Tamil Nadu,Pulses,Cumin
Clay,7.4,Medium,Kharif,Karnataka,Rice,Cotton
Black,8.18,Low,Rabi,Telangana,Maize,Groundnut
Alluvial,8.33,Medium,Winter,Telangana,Wheat,Maize
Sandy,4.94,Low,Winter,Haryana,Wheat,Maize
Sandy,7.24,Low,Kharif,Uttar Pradesh,Pulses,Sugarcane
Red,5.25,Low,Summer,Kerala,Rice,Sugarcane
Clay,5.4,Low,Summer,Punjab,None,Pulses
Alluvial,8.35,High,Winter,Telangana,Sugarcane,Wheat
Loamy,6.67,Medium,Winter,Kerala,Groundnut,Maize
Sandy,4.85,Low,Kharif,Kerala,Cotton,Groundnut
Laterite,8.25,Medium,Rabi,Kerala,Maize,Pulses
Loamy,5.91,Medium,Rabi,Kerala,Sugarcane,Maize
Clay,7.87,High,Zaid,Gujarat,Groundnut,Sugarcane
Black,5.23,High,Zaid,Gujarat,Maize,Rice
Black,6.13,High,Winter,Punjab,Groundnut,Pulses
